title,address,city,state,zipcode,price,date_sold,readable_date_sold,bedrooms,bathrooms,living_area,lot_size,year_built,home_type,home_status,finished_SqFt,total_rooms,neighborhood,zpid
520000,34 Houghton St,Boston,MA,02122,520000,1539198000000,10/10/18,4,2.5,1667,6098,1888,SINGLE_FAMILY,RECENTLY_SOLD,1667,7,South Dorchester,59115159
265000,71 Cottage Rd,Boston,MA,02132,265000,1539111600000,10/9/18,3,1,1119,3049,1915,SINGLE_FAMILY,RECENTLY_SOLD,1119,7,West Roxbury,59161318
1210000,8 Cherokee St,Boston,MA,02120,1210000,1539111600000,10/9/18,6,3,3321,2178,1910,MULTI_FAMILY,RECENTLY_SOLD,3321,13,Mission Hill,59187993
520000,41 Congreve St # 2,Boston,MA,02131,520000,1539111600000,10/9/18,2,1,1218,6858,1920,CONDO,RECENTLY_SOLD,1218,5,Roslindale,60113050
450000,121 Salem St APT 2C,Boston,MA,02113,450000,1539111600000,10/9/18,1,1,460,460,1920,CONDO,RECENTLY_SOLD,460,2,North End,59181220
450000,207 Dana Ave,Boston,MA,02136,450000,1539097200000,10/9/18,2,1.5,988,5662,1924,SINGLE_FAMILY,RECENTLY_SOLD,988,5,Hyde Park,59128619
652000,137 Calumet St # 3,Boston,MA,02120,652000,1535612400000,8/30/18,2,2,1087,1087,2003,CONDO,RECENTLY_SOLD,1087,4,Mission Hill,67081182
504000,19 Elmore St # 3,Boston,MA,02119,504000,1535612400000,8/30/18,2,2,1543,1543,2006,CONDO,RECENTLY_SOLD,1543,5,Roxbury,81859054
3700000,2 Battery Wharf # 2310,Boston,MA,02109,3700000,1535612400000,8/30/18,3,2.5,2277,2277,2008,CONDO,RECENTLY_SOLD,2277,5,North End,90135996
635000,25 Sullivan St # 3,Boston,MA,02129,635000,1535612400000,8/30/18,2,1,777,777,1875,CONDO,RECENTLY_SOLD,777,4,Charlestown,67096227
1225000,5 Appleton St APT 6A,Boston,MA,02116,1225000,1535580000000,8/29/18,2,2,1165,1165,1900,CONDO,RECENTLY_SOLD,1165,4,South End,59165886
3075000,23 Claremont Park,Boston,MA,02118,3075000,1535572800000,8/29/18,7,3,3339,2178,1882,SINGLE_FAMILY,RECENTLY_SOLD,3339,11,Back Bay,59182972
920000,227 W Canton St APT 4,Boston,MA,02116,920000,1535569200000,8/29/18,2,1,909,909,1900,CONDO,RECENTLY_SOLD,909,4,Back Bay,59170985
1070000,12 Worcester Sq APT 5,Boston,MA,02118,1070000,1535569200000,8/29/18,2,1,1080,1080,1910,CONDO,RECENTLY_SOLD,1080,5,South End,81856300
490000,650 South St # 1,Boston,MA,02131,490000,1535554800000,8/29/18,3,1,1218,1218,1910,CONDO,RECENTLY_SOLD,1218,6,Roslindale,120921790
548000,681 E 8th St APT 1,Boston,MA,02127,548000,1535554800000,8/29/18,2,1,757,757,1875,CONDO,RECENTLY_SOLD,757,4,South Boston,90137529
335000,390 Riverway APT 23,Boston,MA,02115,335000,1535526000000,8/29/18,1,1,489,489,1900,CONDO,RECENTLY_SOLD,489,3,Mission Hill,59171375
1430000,162 W Concord St # 3,Boston,MA,02118,1430000,1535526000000,8/29/18,3,2,1294,1294,1899,CONDO,RECENTLY_SOLD,1294,6,South End,67094823
500000,26 Armstrong St # 3,Boston,MA,02130,500000,1535526000000,8/29/18,2,1,812,816,1905,CONDO,RECENTLY_SOLD,812,4,Jamaica Plain,67096350
750000,62 Telegraph St # 1,Boston,MA,02127,750000,1535526000000,8/29/18,2,2,1637,1637,1840,CONDO,RECENTLY_SOLD,1637,5,South Boston,120937726
529000,66 High St APT 1,Boston,MA,02129,529000,1535526000000,8/29/18,1,1,734,871,1910,CONDO,RECENTLY_SOLD,734,3,Charlestown,102981449
260000,50 Seymour St APT 8,Boston,MA,02131,260000,1535526000000,8/29/18,2,1,890,890,1967,CONDO,RECENTLY_SOLD,890,5,Roslindale,59147145
950000,61 Farragut Rd # 3,Boston,MA,02127,950000,1535526000000,8/29/18,3,2,1400,1358,1905,CONDO,RECENTLY_SOLD,1400,6,South Boston,59211442
12536543,888 Washington St,Boston,MA,02111,12536543,1485849600000,1/31/17,4,1.5,1586,4792,1935,SINGLE_FAMILY,SOLD,1586,8,South Dorchester,81376925
9999999,24 Chester St,Boston,MA,02134,9999999,1449471600000,12/7/15,7,2.5,2600,4792,1900,APARTMENT,SOLD,2600,16,Allston,81380157
9000000,449 Beacon St APT 8,Boston,MA,02115,9000000,1493046000000,4/24/17,1,1,515,515,1899,APARTMENT,SOLD,515,3,Back Bay,59167333
7995000,117 Beacon St,Boston,MA,02116,7995000,1477656000000,10/28/16,4,5,5035,2613,1890,CONDO,SOLD,2432,16,Back Bay,59126586
7995000,127 Beacon St # 2,Boston,MA,02116,7995000,1499428800000,7/7/17,1,1,668,668,1899,CONDO,SOLD,668,3,Back Bay,63041412
7945000,220 Boylston St APT 1111,Boston,MA,02116,7945000,1529650800000,6/22/18,2,2.5,3040,3049,1985,CONDO,RECENTLY_SOLD,3040,5,Back Bay,59176126
7500000,36 Commonwealth Ave # 1,Boston,MA,02116,7500000,1463396400000,5/16/16,4,3.5,3565,3565,1880,CONDO,SOLD,3565,8,Back Bay,59166176
7025000,44 Prince St,Boston,MA,02113,7025000,1526929200000,5/21/18,1,1,724,5070,2005,APARTMENT,RECENTLY_SOLD,724,13,North End,59134827
7025000,35 Myrtle St,Boston,MA,02114,7025000,1526929200000,5/21/18,1,1,7034,1306,1899,APARTMENT,RECENTLY_SOLD,7034,,Beacon Hill,189930329
6500000,300 Boylston St UNIT 702,Boston,MA,02116,6500000,1484640000000,1/17/17,2,2.5,2429,2429,1988,MULTI_FAMILY,SOLD,2429,5,Back Bay,59166118
6150000,90 Marlborough St APT 7,Boston,MA,02116,6150000,1533150000000,8/1/18,1,1,580,2613,1910,APARTMENT,RECENTLY_SOLD,580,7,Back Bay,59166836
6000000,37 Sheafe St,Boston,MA,02113,6000000,1528138800000,6/4/18,2,2,850,2178,1900,APARTMENT,RECENTLY_SOLD,850,,North End,2104389612
5950000,240 Kelton St APT 2,Boston,MA,02134,5950000,1513929600000,12/22/17,2,1,1000,841,1920,APARTMENT,RECENTLY_SOLD,1000,5,Allston,59086292
5750000,776 Boylston St UNIT E9E,Boston,MA,02199,5750000,1496304000000,6/1/17,3,2.5,2600,2600,2008,CONDO,SOLD,2600,4,Back Bay,90141567
5575000,220 Boylston St APT 1208,Boston,MA,02116,5575000,1534316400000,8/15/18,3,3.5,2733,1777,1985,CONDO,RECENTLY_SOLD,2733,6,Back Bay,59176139
5550000,191 Commonwealth Ave APT 41,Boston,MA,02116,5550000,1483948800000,1/9/17,3,2.5,3136,2836,1899,CONDO,SOLD,3136,8,Back Bay,59170909
5500000,178 North St,Boston,MA,02113,5500000,1456992000000,3/3/16,4,1,7545,1742,1899,APARTMENT,SOLD,7545,,North End,2101619044
5490000,100 Running Brook Rd,Boston,MA,02132,5490000,1522306800000,3/29/18,4,2,1993,6098,1960,SINGLE_FAMILY,RECENTLY_SOLD,1993,9,West Roxbury,59160253
5400000,220 Boylston St APT 1612,Boston,MA,02116,5400000,1534316400000,8/15/18,2,3,1705,1705,1985,CONDO,RECENTLY_SOLD,1705,4,Back Bay,59176163
5400000,1 Huntington Ave PENTHOUSE 1802,Boston,MA,02116,5400000,1498158000000,6/22/17,2,3.5,2864,2864,1999,CONDO,SOLD,2864,12,Back Bay,59211877
5350000,2 Commonwealth Ave APT 11H,Boston,MA,02116,5350000,1528700400000,6/11/18,2,2.5,2517,2517,1982,MULTI_FAMILY,RECENTLY_SOLD,2517,7,Back Bay,59176234
5300000,300 Marlborough St APT 7,Boston,MA,02116,5300000,1459234800000,3/29/16,1,1,555,555,1920,APARTMENT,SOLD,555,3,Back Bay,59169824
5300000,300 Marlborough St APT 8,Boston,MA,02116,5300000,1459234800000,3/29/16,1,1,465,465,1920,APARTMENT,SOLD,465,3,Back Bay,59169825
5300000,300 Marlborough St APT 5,Boston,MA,02116,5300000,1459234800000,3/29/16,1,1,480,480,1920,APARTMENT,SOLD,480,3,Back Bay,59169822
5300000,300 Marlborough St APT 4,Boston,MA,02116,5300000,1459234800000,3/29/16,1,1,460,485,1920,MULTI_FAMILY,SOLD,460,3,Back Bay,59169821
5250000,14 W Cedar St,Boston,MA,02108,5250000,1477656000000,10/28/16,5,4.5,3636,1450,1835,SINGLE_FAMILY,SOLD,3636,10,Beacon Hill,59174781
5250000,300 Boylston St UNIT 1206,Boston,MA,02116,5250000,1465992000000,6/15/16,3,2,2440,2440,1988,APARTMENT,SOLD,2440,6,Back Bay,59166170
5210000,169 Marlborough St APT 1,Boston,MA,02116,5210000,1526367600000,5/15/18,4,3.5,2743,2743,1900,CONDO,RECENTLY_SOLD,2743,7,Back Bay,120922074
5200000,321 Beacon St,Boston,MA,02116,5200000,1486623600000,2/9/17,0,1,470,1866,1890,CONDO,SOLD,470,10,Back Bay,59170212
5165000,234 Marlborough St APT 1,Boston,MA,02116,5165000,1474873200000,9/26/16,1,1,896,896,1900,MULTI_FAMILY,SOLD,896,3,Back Bay,59170354
5110000,94 Pinckney St,Boston,MA,02114,5110000,1492689600000,4/20/17,4,3.5,5000,1306,1890,SINGLE_FAMILY,SOLD,5000,12,Beacon Hill,59173040
5000000,231 W Newton St APT 1,Boston,MA,02116,5000000,1512892800000,12/10/17,1,1,752,752,1899,CONDO,RECENTLY_SOLD,752,1,Back Bay,59179299
4850000,776 Boylston St UNIT E9F,Boston,MA,02199,4850000,1530082800000,6/27/18,3,3,2600,2600,2008,CONDO,RECENTLY_SOLD,2600,7,Back Bay,90141568
4695000,776 Boylston St UNIT E10C,Boston,MA,02199,4695000,1528354800000,6/7/18,2,2.5,2435,2435,2008,CONDO,RECENTLY_SOLD,2435,5,Back Bay,90141570
$639K,28 Mount Vernon St APT 2,Boston,MA,02125,639000,1493020800000,4/24/17,2,2,1273,1306,2010,CONDO,FOR_SALE,1273,4,North Dorchester,113413321
4650000,2 Commonwealth Ave APT 10B,Boston,MA,02116,4650000,1480942800000,12/5/16,2,2,1538,1742,1982,CONDO,SOLD,1538,4,Back Bay,59176224
4592500,353 Beacon St,Boston,MA,02116,4592500,1492502400000,4/18/17,4,5,4833,2178,1870,SINGLE_FAMILY,SOLD,4833,10,Back Bay,59169534
4505000,172 Beacon St # 8,Boston,MA,02116,4505000,1468911600000,7/19/16,4,3,3240,3240,1920,CONDO,SOLD,3240,10,Back Bay,59171811
4400000,282 Marlborough St # 1,Boston,MA,02116,4400000,1530039600000,6/26/18,3,3.5,2826,2826,1900,CONDO,RECENTLY_SOLD,2826,8,Back Bay,59167100
4375000,2 Commonwealth Ave APT 8B,Boston,MA,02116,4375000,1503057600000,8/18/17,1,3,1588,1588,1982,CONDO,SOLD,1588,9,Back Bay,59176212
4350000,360 Newbury St UNIT 806,Boston,MA,02115,4350000,1490943600000,3/31/17,3,3,3027,3027,1918,CONDO,SOLD,3027,7,Back Bay,81857460
4350000,144 Warren Ave # 2,Boston,MA,02116,4350000,1529650800000,6/22/18,4,3.5,3227,3227,1900,CONDO,RECENTLY_SOLD,3227,8,South End,190072514
4350000,300 Boylston St UNIT 502,Boston,MA,02116,4350000,1459321200000,3/30/16,2,2.5,2728,2728,1988,CONDO,SOLD,2728,7,Back Bay,59166085
4300000,346 Marlborough St,Boston,MA,02115,4300000,1511856000000,11/28/17,7,5,5012,2240,1876,MULTI_FAMILY,RECENTLY_SOLD,5012,10,Back Bay,59167169
4250000,10 Wiget St,Boston,MA,02113,4250000,1501243200000,7/28/17,1,1,634,1306,1910,APARTMENT,SOLD,634,,North End,2104103354
4225000,1 Avery St APT 23B,Boston,MA,02111,4225000,1466559000000,6/22/16,3,3.5,2667,2667,2000,CONDO,SOLD,2667,7,Chinatown,61319761
4220000,107 Pembroke St,Boston,MA,02118,4220000,1528743600000,6/11/18,2,2.5,1406,1306,1865,CONDO,RECENTLY_SOLD,1406,9,South End,59182720
4100000,2 Avery St APT 19E,Boston,MA,02111,4100000,1455174000000,2/11/16,4,3.5,3263,3246,2001,CONDO,SOLD,3263,7,Chinatown,61319838
4000000,104 Prince St,Boston,MA,02113,4000000,1520715600000,3/10/18,2,2,5334,1306,1920,MULTI_FAMILY,RECENTLY_SOLD,5334,,North End,59179440
3995000,165 W Newton St,Boston,MA,02118,3995000,1471503600000,8/18/16,4,2.5,3673,1306,1867,SINGLE_FAMILY,SOLD,3673,9,South End,59183409
3950000,92 Pinckney St,Boston,MA,02114,3950000,1472457600000,8/29/16,4,3.5,3344,1306,1829,SINGLE_FAMILY,SOLD,3344,8,Beacon Hill,59173536
3945000,400 Stuart St # 22E,Boston,MA,02116,3945000,1468224000000,7/11/16,3,3.5,1958,1958,2009,CONDO,SOLD,1958,5,Back Bay,102988224
3895000,400 Stuart St # 21E,Boston,MA,02116,3895000,1456261200000,2/23/16,3,3.5,1957,1957,2009,CONDO,SOLD,1957,5,Back Bay,102987498
3855000,61 Chestnut St,Boston,MA,02108,3855000,1469430000000,7/25/16,6,3.5,3225,1306,1865,SINGLE_FAMILY,SOLD,3225,12,Beacon Hill,59174778
3850000,400 Stuart St # 24E,Boston,MA,02116,3850000,1463745600000,5/20/16,3,3.5,1957,1742,2009,CONDO,SOLD,1957,5,Back Bay,102987830
3835000,179 Marlborough St APT 4,Boston,MA,02116,3835000,1516348800000,1/19/18,3,4.5,2861,2861,1890,CONDO,RECENTLY_SOLD,2861,9,Back Bay,59170626
3820000,400 Stuart St # 28A,Boston,MA,02116,3820000,1448870400000,11/30/15,3,3,1795,1795,2010,CONDO,SOLD,1795,5,Back Bay,102988258
3750000,343 Commercial St # 606,Boston,MA,02109,3750000,1508328000000,10/18/17,3,3.5,2700,3368,1830,CONDO,RECENTLY_SOLD,2700,7,North End,59173934
3750000,2 Battery Wharf # 4311,Boston,MA,02109,3750000,1474268400000,9/19/16,2,2.5,2047,2047,2008,CONDO,SOLD,2047,5,North End,90137514
3750000,426 Marlborough St APT 6,Boston,MA,02115,3750000,1480575600000,12/1/16,7,6,3009,1960,1900,MULTI_FAMILY,SOLD,3009,,Back Bay,2097983476
3715000,3 Acorn St,Boston,MA,02108,3715000,1467284400000,6/30/16,4,3.5,2647,2613,1825,MULTI_FAMILY,SOLD,2647,10,Beacon Hill,59174796
3700000,36 W Cedar St,Boston,MA,02108,3700000,1472540400000,8/30/16,4,3.5,3356,1306,1830,SINGLE_FAMILY,SOLD,3356,8,Beacon Hill,59173540
3699000,147 W Canton St,Boston,MA,02118,3699000,1446793200000,11/6/15,3,3.5,3564,1306,1890,SINGLE_FAMILY,SOLD,3564,8,South End,59172291
3690000,17 Bond St,Boston,MA,02118,3690000,1525244400000,5/2/18,3,3.5,2800,871,1850,SINGLE_FAMILY,RECENTLY_SOLD,2800,7,South End,59182066
3650000,23 Commonwealth Ave APT 1,Boston,MA,02116,3650000,1466060400000,6/16/16,3,2.5,2133,2133,1866,CONDO,SOLD,2133,4,Back Bay,59172598
3625000,554 Massachusetts Ave,Boston,MA,02118,3625000,1501502400000,7/31/17,1,1,6250,2613,1899,MULTI_FAMILY,SOLD,6250,,South End,2127333601
3600000,2400 Beacon St PENTHOUSE 606,Chestnut Hill,MA,02467,3600000,1538146800000,9/28/18,3,3,3073,3049,2006,CONDO,RECENTLY_SOLD,3073,8,Brighton,81853910
3600000,400 Stuart St # 21A,Boston,MA,02116,3600000,1445785200000,10/25/15,3,3,1796,1796,2009,CONDO,SOLD,1796,5,Back Bay,102988287
3550000,109 Appleton St,Boston,MA,02116,3550000,1453273200000,1/20/16,5,4.5,3600,1170,1890,SINGLE_FAMILY,SOLD,3600,14,South End,59171693
3525000,5 Claremont Park PH 2,Boston,MA,02118,3525000,1533654000000,8/7/18,2,1,869,869,1860,CONDO,RECENTLY_SOLD,869,4,Back Bay,59183009
3500000,392 Marlborough St # 3,Boston,MA,02115,3500000,1536951600000,9/14/18,3,2.5,2590,2613,1899,TOWNHOUSE,RECENTLY_SOLD,2590,7,Back Bay,67710229
3500000,283 Commonwealth Ave APT 4,Boston,MA,02115,3500000,1527836400000,6/1/18,3,3,2351,2351,2000,CONDO,RECENTLY_SOLD,2351,7,Back Bay,59212156
3476000,14 Union Wharf,Boston,MA,02109,3476000,1529089200000,6/15/18,2,3.5,2315,2315,1855,CONDO,RECENTLY_SOLD,2315,6,North End,59163977
3475000,26 Union St,Boston,MA,02108,3475000,1445567400000,10/23/15,3,1,3660,4000,1910,APARTMENT,SOLD,3660,12,Brighton,59092247
3475000,95 Beacon St APT 6,Boston,MA,02108,3475000,1465556400000,6/10/16,2,3,2552,2552,1880,CONDO,SOLD,2552,8,Beacon Hill,59172500
342500,41 Vershire St # B,Boston,MA,02132,342500,1538766000000,10/5/18,2,1,735,801,1960,CONDO,RECENTLY_SOLD,735,4,West Roxbury,67095803
410000,25 Allen St,Boston,MA,02131,410000,1538751600000,10/5/18,2,1.5,991,1433,1900,CONDO,RECENTLY_SOLD,991,5,Roslindale,59141132
1625000,500 Atlantic Ave UNIT 15J,Boston,MA,02210,1625000,1538751600000,10/5/18,2,2.5,1484,1484,2006,CONDO,RECENTLY_SOLD,1484,5,Downtown,81857208
770000,23 Owencroft Rd,Boston,MA,02124,770000,1538751600000,10/5/18,4,2,3242,5250,1935,MULTI_FAMILY,RECENTLY_SOLD,3242,10,South Dorchester,189990982
485000,70 School St # 2,Boston,MA,02119,485000,1538679600000,10/4/18,2,1,1256,3500,1900,CONDO,RECENTLY_SOLD,1256,7,Roxbury,2097617289
895000,126-128 Fulton St # 10,Boston,MA,02109,895000,1538593200000,10/3/18,2,1,1025,1025,1900,CONDO,RECENTLY_SOLD,1025,4,North End,59181367
815000,376 Weld St,Boston,MA,02132,815000,1538506800000,10/2/18,3,2,2242,6091,1920,SINGLE_FAMILY,RECENTLY_SOLD,2242,8,West Roxbury,59162529
870000,492 Beacon St # 63,Boston,MA,02115,870000,1538506800000,10/2/18,1,1,870,870,1890,CONDO,RECENTLY_SOLD,870,3,Back Bay,59169378
3415000,261 Shawmut Ave,Boston,MA,02118,3415000,1501468200000,7/31/17,4,3.5,3525,1522,1890,SINGLE_FAMILY,SOLD,3525,13,South End,59182076
3395000,128 Beacon St UNIT G,Boston,MA,02116,3395000,1477983600000,11/1/16,2,2.5,2170,2170,1899,CONDO,SOLD,2170,5,Back Bay,71546475
3334461,28 Thirty Union Park # 1,Boston,MA,02118,3334461,1529046000000,6/15/18,3,2.5,2465,2465,1900,CONDO,RECENTLY_SOLD,2465,7,South End,113389483
3330000,175 Commonwealth Ave APT C,Boston,MA,02116,3330000,1524812400000,4/27/18,2,2,2099,2099,1860,CONDO,RECENTLY_SOLD,2099,6,Back Bay,59170883
3300000,776 Boylston St UNIT E11G,Boston,MA,02199,3300000,1515762000000,1/12/18,2,2.5,1886,1886,2008,CONDO,RECENTLY_SOLD,1886,4,Back Bay,90141330
3300000,276 Marlborough St APT 3,Boston,MA,02116,3300000,1507791600000,10/12/17,6,5,2605,2605,1939,CONDO,SOLD,2605,9,Back Bay,59170276
3287500,2 Avery St APT 21C,Boston,MA,02111,3287500,1459468800000,4/1/16,3,3.5,2707,2707,2000,CONDO,SOLD,2707,6,Chinatown,61319852
3260000,772 Tremont St # 3,Boston,MA,02118,3260000,1467356400000,7/1/16,1,1,544,544,1899,CONDO,SOLD,544,3,South End,59184308
3250000,431 Marlborough St # 3,Boston,MA,02115,3250000,1522162800000,3/27/18,1,1,3077,3077,2014,APARTMENT,RECENTLY_SOLD,3077,6,Back Bay,190073264
3250000,124 W Newton St # 2,Boston,MA,02118,3250000,1536955200000,9/14/18,4,3,2350,2350,1875,CONDO,RECENTLY_SOLD,2350,8,South End,71505232
3250000,17 Gloucester St APT 9,Boston,MA,02115,3250000,1522681200000,4/2/18,3,2,2408,2374,1886,CONDO,RECENTLY_SOLD,2408,5,Back Bay,59169800
3250000,220 Marlborough St APT 6,Boston,MA,02116,3250000,1491206400000,4/3/17,3,3,1962,1960,1890,CONDO,SOLD,1962,7,Back Bay,59170395
3230000,19 Phillips St,Boston,MA,02114,3230000,1527058800000,5/23/18,4,5,3083,871,1836,SINGLE_FAMILY,RECENTLY_SOLD,3083,9,Beacon Hill,59174256
3225000,216 Beacon St # 1,Boston,MA,02116,3225000,1463365800000,5/16/16,3,3,2490,2490,1890,CONDO,SOLD,2490,7,Back Bay,59171050
3200000,148 W Newton St,Boston,MA,02118,3200000,1464748200000,6/1/16,7,2,3207,1742,1867,MULTI_FAMILY,SOLD,3207,13,South End,59183370
3200000,324-332 Beacon St # 64,Boston,MA,02116,3200000,1464937200000,6/3/16,3,3.5,2292,2292,1960,CONDO,SOLD,2292,5,Back Bay,59170142
3150000,458 Beacon St APT 3,Boston,MA,02115,3150000,1482163200000,12/19/16,2,2,800,1199,1880,APARTMENT,SOLD,800,5,Back Bay,59169292
3150000,1 Fairfield Pl,Boston,MA,02109,3150000,1522177200000,3/27/18,2,1,695,1275,1890,CONDO,RECENTLY_SOLD,695,4,North End,63042534
3150000,70-72 Mount Vernon St # 1A70,Boston,MA,02108,3150000,1474507800000,9/22/16,2,2.5,2176,2780,1847,CONDO,SOLD,2176,5,Beacon Hill,59174854
3150000,189 Marlborough St APT 2,Boston,MA,02116,3150000,1490961600000,3/31/17,2,3,1905,1905,1889,CONDO,SOLD,1905,5,Back Bay,123849263
3125000,400 Stuart St # 23A,Boston,MA,02116,3125000,1490961600000,3/31/17,3,3,1795,1795,2009,CONDO,SOLD,1795,5,Back Bay,102987425
3100000,80 Chandler St,Boston,MA,02116,3100000,1490857200000,3/30/17,4,3.5,3203,1306,1880,MULTI_FAMILY,SOLD,3203,11,South End,59175930
3100000,227 Marlborough St # 9,Boston,MA,02116,3100000,1489993200000,3/20/17,2,3,2060,4356,1880,CONDO,SOLD,2060,8,Back Bay,59170242
3100000,255 Marlborough St # 1,Boston,MA,02116,3100000,1469084400000,7/21/16,3,2.5,2850,2850,1900,CONDO,SOLD,2850,7,Back Bay,102987639
3100000,8 Rutland Sq # 3,Boston,MA,02118,3100000,1528095600000,6/4/18,1,1,1364,1434,1900,CONDO,RECENTLY_SOLD,1364,4,South End,59183301
3100000,56 Commonwealth Ave,Boston,MA,02116,3100000,1530212400000,6/28/18,2,2,1000,871,1930,CONDO,RECENTLY_SOLD,1000,4,Back Bay,59176411
3075000,167 Commonwealth Ave APT 9,Boston,MA,02116,3075000,1534230000000,8/14/18,2,2.5,2027,2027,1899,CONDO,RECENTLY_SOLD,2027,5,Back Bay,59170874
3075000,68 Commonwealth Ave APT 1,Boston,MA,02116,3075000,1520629200000,3/9/18,3,3.5,2817,2817,1900,CONDO,RECENTLY_SOLD,2817,10,Back Bay,59166208
3055000,2 Avery St APT 18E,Boston,MA,02111,3055000,1477983600000,11/1/16,3,3.5,2344,2344,2000,CONDO,SOLD,2344,6,Chinatown,61319830
3025000,153 W Brookline St # 2,Boston,MA,02118,3025000,1506686400000,9/29/17,3,3,2630,2630,2013,MULTI_FAMILY,SOLD,2630,9,South End,123844738
3020000,6 Yarmouth St APT 3,Boston,MA,02116,3020000,1527058800000,5/23/18,2,1,760,760,1890,APARTMENT,RECENTLY_SOLD,760,4,Back Bay,59165174
3012000,46 Appleton St,Boston,MA,02116,3012000,1457679600000,3/11/16,5,3.5,3751,871,1890,SINGLE_FAMILY,SOLD,3751,13,South End,59175849
3010000,39 Rutland Sq # 2,Boston,MA,02118,3010000,1503576000000,8/24/17,3,3.5,2325,2325,1910,CONDO,SOLD,2325,7,South End,67094789
3000000,873 E 2nd St,Boston,MA,02127,3000000,1464678000000,5/31/16,4,2,3714,3125,1890,APARTMENT,SOLD,3714,16,South Boston,59148268
3000000,1 Ringold St,Boston,MA,02118,3000000,1480608000000,12/1/16,5,3.5,2157,1134,1899,SINGLE_FAMILY,SOLD,2157,10,South End,59182150
3000000,73 Chestnut St,Boston,MA,02108,3000000,1491465600000,4/6/17,2,2,2728,1306,1884,SINGLE_FAMILY,SOLD,2728,,Beacon Hill,59172816
2975000,580 Washington St PENTHOUSE G,Boston,MA,02111,2975000,1525158000000,5/1/18,2,2.5,2021,2021,2013,CONDO,RECENTLY_SOLD,2021,5,Chinatown,123849813
2950000,303 Berkeley St UNIT 6,Boston,MA,02116,2950000,1462258800000,5/3/16,3,2.5,1986,1986,1890,CONDO,SOLD,1986,7,Back Bay,63711729
2950000,137 Marlborough St APT 6,Boston,MA,02116,2950000,1478246400000,11/4/16,3,3,2128,2128,1930,CONDO,SOLD,2128,8,Back Bay,59171258
